time_s,q0,qdot0,tau0,q1,qdot1,tau1,q2,qdot2,tau2,q3,qdot3,tau3,q4,qdot4,tau4,q5,qdot5,tau5,q6,qdot6,tau6,q7,qdot7,tau7,q8,qdot8,tau8,q9,qdot9,tau9,q10,qdot10,tau10,q11,qdot11,tau11,command_0,command_1,command_2,imu_accel_x,imu_accel_y,imu_accel_z
1.585588359832763672e+01,2.179302573204040527e-01,7.557271122932434082e-01,-2.919117212295532227e+00,3.436037302017211914e-01,7.751047611236572266e-03,1.306181335449218750e+01,-1.902880191802978516e+00,1.611544013023376465e+00,3.650958061218261719e+00,-3.674948215484619141e-02,-2.612102985382080078e+00,4.947656393051147461e-02,4.133328795433044434e-01,-2.021860885620117188e+01,8.485230445861816406e+00,-1.960633993148803711e+00,-6.605914592742919922e+00,4.646674156188964844e+00,2.332758158445358276e-01,-2.906642854213714600e-01,-3.463359475135803223e-01,1.148405313491821289e+00,-2.685738086700439453e+00,-1.125591850280761719e+01,-1.632451772689819336e+00,6.347097396850585938e+00,3.081977605819702148e+00,-4.579956531524658203e-01,2.325314283370971680e-02,-9.400547146797180176e-01,1.352142810821533203e+00,-6.789917945861816406e+00,-3.166500091552734375e+00,-9.459787607192993164e-01,-2.567955732345581055e+00,-1.365553188323974609e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.458779811859130859e+00,3.195062160491943359e+00,9.907206535339355469e+00
1.587562751770019531e+01,2.018831372261047363e-01,-1.817620635032653809e+00,-4.527105808258056641e+00,4.539956450462341309e-01,1.122739219665527344e+01,1.375448513031005859e+01,-1.852740645408630371e+00,3.518301725387573242e+00,9.008857607841491699e-01,-7.650387287139892578e-02,2.906642854213714600e-01,2.943855524063110352e+00,1.238191127777099609e-01,-8.797438621520996094e+00,1.922164535522460938e+01,-2.028102874755859375e+00,-2.911697924137115479e-01,6.638105869293212891e+00,2.295819669961929321e-01,3.410460948944091797e-01,2.399613380432128906e+00,1.088122725486755371e+00,-2.402824640274047852e+00,-1.706941413879394531e+01,-1.543830871582031250e+00,8.815973997116088867e-01,-1.346587181091308594e+01,-4.685927629470825195e-01,-5.193201899528503418e-01,-5.937187671661376953e-01,1.240206718444824219e+00,-6.158207416534423828e+00,-3.982863426208496094e+00,-1.099035620689392090e+00,-1.340998649597167969e+01,-1.280206108093261719e+01,2.788238525390625000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600879430770874023e+00,6.228515625000000000e+00,4.089296340942382812e+00
1.589564800262451172e+01,1.668520569801330566e-01,-1.255669713020324707e+00,-3.042808771133422852e+00,7.556506395339965820e-01,1.866064643859863281e+01,4.799226760864257812e+00,-1.784829378128051758e+00,5.131867408752441406e+00,2.512997150421142578e+00,-4.668051004409790039e-02,4.317333698272705078e+00,1.410082101821899414e+00,1.461336612701416016e-01,9.987224578857421875e+00,1.736627388000488281e+01,-1.980711936950683594e+00,4.068288803100585938e+00,4.836334228515625000e+00,2.481118291616439819e-01,2.712866783142089844e+00,4.898180007934570312e+00,9.042775630950927734e-01,-1.425417613983154297e+01,-1.046429347991943359e+01,-1.615296363830566406e+00,-7.119505882263183594e+00,-8.439877510070800781e+00,-4.713177680969238281e-01,3.681747615337371826e-01,4.156031608581542969e+00,1.110376715660095215e+00,-6.894556999206542969e+00,4.205507934093475342e-01,-1.419808864593505859e+00,-1.772091674804687500e+01,-1.991431713104248047e+00,2.788238525390625000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.182605098932981491e-03,5.598840713500976562e+00,-4.393360018730163574e-01
1.591624927520751953e+01,1.586468219757080078e-01,3.526726663112640381e-01,4.452890753746032715e-01,9.928145408630371094e-01,1.507966327667236328e+01,-3.908648490905761719e+00,-1.695276379585266113e+00,9.295190811157226562e+00,7.965726852416992188e+00,1.139175891876220703e-02,2.042401075363159180e+00,-2.721210956573486328e+00,3.387290239334106445e-01,1.803281211853027344e+01,9.623191833496093750e+00,-1.897556662559509277e+00,8.579399108886718750e+00,8.060556411743164062e+00,3.099384903907775879e-01,5.088562965393066406e+00,2.251183748245239258e+00,6.724424958229064941e-01,-2.038525581359863281e+01,-7.025671958923339844e+00,-1.734958410263061523e+00,-1.044167232513427734e+01,6.163955330848693848e-01,-4.469140768051147461e-01,1.995894789695739746e+00,2.548043012619018555e+00,1.009552478790283203e+00,-6.336481571197509766e+00,6.036140918731689453e+00,-1.659685850143432617e+00,-1.774922561645507812e+01,4.646674156188964844e+00,2.764709472656250000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.361328482627868652e-01,-5.494692921638488770e-01,-3.201047658920288086e+00
1.593568801879882812e+01,1.550741195678710938e-01,-1.290549397468566895e+00,3.587050914764404297e+00,1.254927158355712891e+00,5.301716804504394531e+00,-1.269073867797851562e+01,-1.338485956192016602e+00,1.655017280578613281e+01,0.000000000000000000e+00,2.026307582855224609e-02,-5.231957435607910156e-01,-5.887711048126220703e+00,7.717279791831970215e-01,1.544783782958984375e+01,-1.039007902145385742e+00,-1.606671214103698730e+00,9.256772994995117188e+00,2.337561416625976562e+01,4.565725922584533691e-01,6.627146244049072266e+00,-4.502367496490478516e+00,1.347135305404663086e-01,-2.162929916381835938e+01,6.085617542266845703e+00,-1.899594426155090332e+00,-2.632660150527954102e+00,3.888033390045166016e+00,-3.823018074035644531e-01,1.887380003929138184e+00,1.731679737567901611e-01,9.109385609626770020e-01,-4.689383804798126221e-01,5.615590095520019531e+00,-1.966226100921630859e+00,-6.702970981597900391e+00,8.866612434387207031e+00,2.741180419921875000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.489193439483642578e+00,-5.159504890441894531e+00,1.310825467109680176e+00
1.595572566986083984e+01,1.206485629081726074e-01,-2.073405265808105469e+00,6.431953310966491699e-01,1.266039013862609863e+00,-3.305821895599365234e+00,-9.771621704101562500e+00,-1.011251688003540039e+00,1.357174777984619141e+01,-8.392461776733398438e+00,7.788717746734619141e-03,-6.220215797424316406e+00,-2.424351692199707031e+00,8.330097198486328125e-01,6.425618648529052734e+00,-1.098379707336425781e+01,-1.687946677207946777e+00,-3.437421098351478577e-02,2.190574836730957031e+01,4.714388847351074219e-01,-2.259430408477783203e+00,-4.403414249420166016e+00,-1.410844326019287109e-01,-9.615174293518066406e+00,1.538721179962158203e+01,-1.896514058113098145e+00,1.884515643119812012e+00,5.263069629669189453e+00,-3.819081783294677734e-01,-8.642418384552001953e-01,4.675535202026367188e+00,9.784271717071533203e-01,6.344232082366943359e+00,5.145562648773193359e+00,-2.012163639068603516e+00,-2.022012509405612946e-02,2.702657222747802734e+00,2.741180419921875000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.954024076461791992e+00,-5.941211700439453125e+00,8.461109161376953125e+00
1.597493457794189453e+01,8.915990591049194336e-02,-3.212809324264526367e+00,-3.265453338623046875e+00,1.216474652290344238e+00,-4.611873149871826172e+00,-5.739281654357910156e+00,-8.871982097625732422e-01,6.256106376647949219e+00,-1.602628326416015625e+01,-8.743411302566528320e-02,-3.108170032501220703e+00,-1.781156301498413086e+00,9.070685505867004395e-01,6.875179290771484375e+00,-7.792558670043945312e+00,-1.641077041625976562e+00,4.806323528289794922e+00,2.318595504760742188e+01,4.351360797882080078e-01,-2.344691991806030273e+00,3.661265850067138672e+00,-1.838060617446899414e-01,2.410575628280639648e+00,2.404561042785644531e+01,-1.857037425041198730e+00,5.164219856262207031e+00,6.590690612792968750e+00,-3.704026937484741211e-01,1.860251545906066895e+00,4.898180007934570312e+00,1.085791349411010742e+00,1.089409732818603516e+01,3.488097667694091797e+00,-2.000616073608398438e+00,2.392040729522705078e+00,8.487292289733886719e+00,2.717651367187500000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.885659217834472656e+00,-1.854309201240539551e+00,6.045359373092651367e-01
1.599565029144287109e+01,2.139878273010253906e-02,-1.701354861259460449e+00,-2.102753877639770508e+00,1.109231710433959961e+00,6.096199035644531250e+00,-1.093432044982910156e+01,-1.020413875579833984e+00,-1.023744964599609375e+01,-2.313854026794433594e+01,-1.465963721275329590e-01,-2.321438789367675781e+00,8.386277198791503906e+00,1.054489850997924805e+00,5.793908119201660156e+00,-3.883910179138183594e+00,-1.526185631752014160e+00,3.168493509292602539e+00,6.638105869293212891e+00,3.778207302093505859e-01,1.538582921028137207e+00,4.947656631469726562e+00,1.751037836074829102e-01,2.630318069458007812e+01,1.998853111267089844e+01,-1.647727489471435547e+00,1.317947769165039062e+01,7.017426013946533203e+00,-2.490200996398925781e-01,6.774415493011474609e+00,-5.244515895843505859e+00,1.339880347251892090e+00,9.739192008972167969e+00,-2.745949268341064453e+00,-1.785903692245483398e+00,1.359803390502929688e+01,6.495860576629638672e+00,2.670593261718750000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.222174644470214844e+00,1.808819413185119629e+00,6.246472358703613281e+00
1.601563453674316406e+01,1.355051994323730469e-03,1.061893463134765625e+00,1.410082101821899414e+00,1.241060018539428711e+00,1.728483676910400391e+00,-1.768787193298339844e+01,-1.228444337844848633e+00,-1.439268398284912109e+01,-1.180634498596191406e+01,-1.472625136375427246e-01,3.739880323410034180e+00,2.201707124710083008e+00,1.119041562080383301e+00,7.363495230674743652e-01,-1.645095825195312500e+01,-1.467610478401184082e+00,1.484157085418701172e+00,-9.198517799377441406e+00,4.000444412231445312e-01,-1.771114349365234375e+00,4.947656393051147461e-02,5.385249853134155273e-01,1.817620635032653809e+00,2.642048454284667969e+01,-1.517102360725402832e+00,-1.152142715454101562e+01,3.238447189331054688e+01,-1.667863130569458008e-01,3.425962924957275391e+00,-3.982863426208496094e+00,1.478006362915039062e+00,3.925905466079711914e+00,-5.046609401702880859e+00,-1.518318772315979004e+00,1.608915328979492188e+01,9.008857607841491699e-01,2.647064208984375000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.888894677162170410e-01,2.030282974243164062e+01,1.815163993835449219e+01
1.603566360473632812e+01,2.929508686065673828e-03,-1.065768957138061523e+00,-3.883910179138183594e+00,1.111896038055419922e+00,-7.316988945007324219e+00,-1.417503547668457031e+01,-1.544889211654663086e+00,-1.551287937164306641e+01,-9.293348312377929688e+00,-9.433734416961669922e-02,2.092782974243164062e+00,8.411015868186950684e-01,1.164064168930053711e+00,6.975942850112915039e-02,-1.823211288452148438e+01,-1.474245190620422363e+00,-2.311160326004028320e+00,-9.672668457031250000e+00,4.337130784988403320e-01,8.913704752922058105e-01,2.943855524063110352e+00,7.404155731201171875e-01,1.519205284118652344e+01,1.462032508850097656e+01,-1.718924403190612793e+00,-8.593552708625793457e-01,2.072037315368652344e+01,-1.547964811325073242e-01,1.480450034141540527e+00,-1.410082101821899414e+00,1.429077863693237305e+00,-7.169719219207763672e+00,-9.078949928283691406e+00,-1.207323789596557617e+00,1.544008731842041016e+01,-9.008857607841491699e-01,2.270599365234375000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060751056671142578e+01,-5.579687118530273438e+00,-3.137601375579833984e+00
1.605682563781738281e+01,-1.354146003723144531e-02,-9.805075526237487793e-01,3.587050914764404297e+00,9.749810695648193359e-01,-1.404102325439453125e+01,-3.166500091552734375e+00,-1.757611274719238281e+00,-1.611139488220214844e+01,4.219938755035400391e+00,-5.037438869476318359e-02,3.391083240509033203e+00,3.339668035507202148e+00,1.158190369606018066e+00,1.275047421455383301e+00,-2.654417610168457031e+01,-1.518113374710083008e+00,-3.890352010726928711e+00,-1.839703559875488281e+01,4.338341951370239258e-01,-2.193546533584594727e+00,-9.895313262939453125e+00,9.420639276504516602e-01,1.112275314331054688e+01,7.322531700134277344e+00,-1.680206060409545898e+00,4.193653583526611328e+00,1.692716979980468750e+01,-1.655449867248535156e-01,-1.371935486793518066e+00,4.700273573398590088e-01,1.284502744674682617e+00,-1.085146713256835938e+01,-2.523304700851440430e+00,-1.002105355262756348e+00,1.360207748413085938e+01,-6.069125175476074219e+00,1.682373046875000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.439561128616333008e-01,5.734112858772277832e-01,3.524264812469482422e+00
1.607561302185058594e+01,-3.219240903854370117e-02,-5.425733327865600586e-02,1.607988357543945312e+00,6.288786530494689941e-01,-1.279697990417480469e+01,1.254230880737304688e+01,-2.016870975494384766e+00,-6.634222507476806641e+00,9.103687286376953125e+00,3.697627782821655273e-02,2.356318473815917969e+00,1.212175846099853516e+00,1.101904511451721191e+00,-5.204828739166259766e+00,-1.865266418457031250e+01,-1.708419561386108398e+00,-1.250614643096923828e+01,-1.228049564361572266e+01,3.491176366806030273e-01,-8.561032295227050781e+00,-6.159832000732421875e+00,1.097236275672912598e+00,1.798243045806884766e+00,-1.805894613265991211e+00,-1.515554189682006836e+00,9.855288505554199219e+00,3.888033390045166016e+00,-2.199536561965942383e-01,-3.398834466934204102e+00,-3.463359475135803223e-01,1.053454875946044922e+00,-7.975828170776367188e+00,1.113222718238830566e+00,-8.605171442031860352e-01,-3.150295495986938477e+00,-6.685520648956298828e+00,1.517669677734375000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.891419291496276855e-01,-8.457517623901367188e+00,-5.722141861915588379e-01
1.609499359130859375e+01,-3.936821222305297852e-02,-2.046276569366455078e+00,-8.658398389816284180e-01,5.328989028930664062e-01,-1.263420820236206055e+00,1.761365699768066406e+01,-2.053646564483642578e+00,7.643207311630249023e-01,7.776066780090332031e+00,8.127230405807495117e-02,9.688809514045715332e-01,-3.809695482254028320e+00,9.251745343208312988e-01,-1.187848091125488281e+01,3.215976655483245850e-01,-1.967568874359130859e+00,-1.554725360870361328e+01,1.327621102333068848e+00,1.891311854124069214e-01,-9.115232467651367188e+00,5.961925983428955078e+00,1.111436367034912109e+00,-1.592840313911437988e+00,-1.165173053741455078e+01,-1.354741096496582031e+00,8.575354576110839844e+00,-8.107972145080566406e+00,-2.688518762588500977e-01,-2.953149080276489258e+00,0.000000000000000000e+00,1.103715658187866211e+00,-1.127777457237243652e+00,3.710742294788360596e-01,-9.695477485656738281e-01,-1.056299304962158203e+01,-4.077693462371826172e+00,1.352966308593750000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.530671119689941406e+00,-8.919598579406738281e+00,-2.157175779342651367e+00
1.611483001708984375e+01,-4.272902011871337891e-02,2.209048718214035034e-01,-9.895312786102294922e-01,5.986011028289794922e-01,7.824682235717773438e+00,8.435753822326660156e+00,-2.006666183471679688e+00,5.214769840240478516e+00,6.495860576629638672e+00,9.280806779861450195e-02,-5.425733327865600586e-01,-3.438621282577514648e+00,7.433276772499084473e-01,-1.216526889801025391e+01,8.435753822326660156e+00,-2.130704164505004883e+00,-1.027384567260742188e+01,1.275464630126953125e+01,8.561231195926666260e-02,-5.270712375640869141e+00,1.004374217987060547e+01,1.070440649986267090e+00,-6.084572315216064453e+00,-1.073641395568847656e+01,-1.282991170883178711e+00,1.912823915481567383e+00,-1.209083557128906250e+01,-3.222614526748657227e-01,-3.418212175369262695e+00,1.880109429359436035e+00,1.114161372184753418e+00,1.247918605804443359e+00,-2.498566389083862305e+00,-1.109603762626647949e+00,-1.101996803283691406e+01,-1.801771521568298340e+00,9.765014648437500000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.941211700439453125e+00,7.320271492004394531e+00,8.068459630012512207e-01
1.613570976257324219e+01,-6.634545326232910156e-02,2.019147872924804688e+00,-8.658398389816284180e-01,7.743924260139465332e-01,6.844175338745117188e+00,-2.300660133361816406e+00,-2.058827877044677734e+00,-7.180166244506835938e+00,1.692716979980468750e+01,7.727569341659545898e-02,-1.139404058456420898e+00,-3.686003923416137695e+00,5.847036838531494141e-01,-3.294195234775543213e-01,6.580382823944091797e+00,-2.177700042724609375e+00,6.039751052856445312e+00,1.199600505828857422e+01,1.131345778703689575e-01,6.185336112976074219e+00,3.290191411972045898e+00,1.002558469772338867e+00,-3.708876371383666992e+00,-1.583250045776367188e+01,-1.330856084823608398e+00,-4.634452342987060547e+00,-7.965726852416992188e+00,-2.913783788681030273e-01,4.243698596954345703e+00,7.668867111206054688e-01,1.109438061714172363e+00,-3.681747615337371826e-01,-1.632726669311523438e+00,-1.371406912803649902e+00,-9.042440414428710938e+00,1.327621102333068848e+00,7.647399902343750000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.675455093383789062e+00,1.026992797851562500e+01,9.737217903137207031e+00
1.615591049194335938e+01,-7.946491241455078125e-04,1.705230474472045898e+00,4.452890753746032715e-01,8.861467838287353516e-01,6.189211368560791016e+00,-7.421484470367431641e+00,-2.090405941009521484e+00,-3.700282871723175049e-01,1.820737457275390625e+01,8.293759822845458984e-02,5.910173892974853516e+00,-6.184570312500000000e+00,6.360543966293334961e-01,6.212464332580566406e+00,-1.236914098262786865e-01,-2.119235515594482422e+00,-1.143852424621582031e+01,3.048787117004394531e+01,2.082968503236770630e-01,8.293620944023132324e-01,1.830632925033569336e+00,9.701312184333801270e-01,-1.751736760139465332e+00,-2.167073440551757812e+01,-1.389762997627258301e+00,-1.615587949752807617e+00,-6.401030540466308594e+00,-2.220730781555175781e-01,3.003530979156494141e+00,4.700273573398590088e-01,1.063325405120849609e+00,-3.918154716491699219e+00,-1.385343790054321289e+00,-1.511162757873535156e+00,-4.632430553436279297e+00,4.125108718872070312e+00,4.588623046875000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.101510620117187500e+01,-1.958696365356445312e+01,8.614337921142578125e+00
1.617585182189941406e+01,-5.699574947357177734e-03,8.681173324584960938e-01,3.191238403320312500e+00,9.799163341522216797e-01,3.782511234283447266e+00,-1.330919551849365234e+01,-2.096108913421630859e+00,5.621194839477539062e-01,1.801771545410156250e+01,1.481553912162780762e-01,2.065654277801513672e+00,-5.244515895843505859e+00,7.856556773185729980e-01,5.576879024505615234e+00,-3.562312602996826172e+00,-2.261155605316162109e+00,5.621194839477539062e-01,1.953499603271484375e+01,2.350016385316848755e-01,1.344806790351867676e+00,-4.452890753746032715e-01,9.701917171478271484e-01,8.138599991798400879e-02,-2.078015708923339844e+01,-1.386508822441101074e+00,8.613772988319396973e-01,-7.681236743927001953e+00,-1.973364353179931641e-01,2.325314283370971680e-02,-1.459558606147766113e+00,1.054726600646972656e+00,5.468363761901855469e+00,-5.269254207611083984e+00,-1.525064110755920410e+00,3.455619335174560547e+00,4.409598827362060547e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.626373767852783203e+00,-2.158372879028320312e+00,1.449449729919433594e+01
1.619689941406250000e+01,1.558554172515869141e-02,-2.247803807258605957e-01,3.141761779785156250e+00,1.048646330833435059e+00,3.701125144958496094e+00,-1.402660560607910156e+01,-2.095524311065673828e+00,-5.560534000396728516e-01,1.341845607757568359e+01,1.699854731559753418e-01,1.844749331474304199e+00,-8.015203475952148438e+00,8.436371088027954102e-01,3.999540805816650391e+00,-1.283916854858398438e+01,-2.240082502365112305e+00,-1.288021922111511230e+00,3.053528594970703125e+01,2.499284595251083374e-01,-1.712981462478637695e+00,-2.300660133361816406e+00,9.334954023361206055e-01,3.681747615337371826e-01,-1.875161743164062500e+01,-1.383080840110778809e+00,1.467980980873107910e+00,-7.207086086273193359e+00,-1.847711801528930664e-01,2.286559104919433594e+00,2.844902515411376953e+00,1.059934258460998535e+00,-2.802003622055053711e+00,-3.661265850067138672e+00,-1.447011232376098633e+00,6.755543708801269531e+00,4.883749008178710938e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.155681133270263672e+01,-4.854243755340576172e+00,1.463096618652343750e+01
1.621552658081054688e+01,-1.862806081771850586e-02,-3.096543550491333008e+00,3.809695482254028320e+00,1.102631092071533203e+00,5.270712375640869141e-01,-1.437294197082519531e+01,-2.055352687835693359e+00,3.732635259628295898e+00,1.161668491363525391e+01,1.382243633270263672e-01,-4.042171001434326172e+00,-5.467160224914550781e+00,9.328953027725219727e-01,2.414451360702514648e+00,-1.719310569763183594e+01,-2.244268655776977539e+00,5.863836035132408142e-02,3.100943565368652344e+01,2.023019045591354370e-01,-1.976517200469970703e+00,-1.558511734008789062e+00,8.742422461509704590e-01,-1.600591301918029785e+00,-1.415029716491699219e+01,-1.373965978622436523e+00,6.773741841316223145e-01,-4.694088935852050781e+00,-1.836206912994384766e-01,-6.743411421775817871e-01,5.739281654357910156e+00,9.781849980354309082e-01,-1.705230474472045898e+00,-1.731679737567901611e-01,-1.242140293121337891e+00,8.900898933410644531e+00,-1.849186539649963379e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.178186702728271484e+01,-1.336084270477294922e+01,2.138979721069335938e+01
1.623564529418945312e+01,-4.557508230209350586e-02,1.240167617797851562e-01,5.442421913146972656e+00,1.120646238327026367e+00,4.418097436428070068e-01,-1.029112529754638672e+01,-1.993586421012878418e+00,2.925852060317993164e+00,1.019423389434814453e+01,7.712429761886596680e-02,-2.197422027587890625e+00,-5.739281654357910156e+00,9.767371416091918945e-01,1.154906034469604492e+00,-2.090384864807128906e+01,-2.227113008499145508e+00,2.842949628829956055e+00,2.987147521972656250e+01,1.603675335645675659e-01,-1.410690665245056152e+00,-1.509035229682922363e+00,7.990025877952575684e-01,-4.104179859161376953e+00,-7.297793388366699219e+00,-1.369906187057495117e+00,7.097263336181640625e-01,-2.228506803512573242e+00,-1.544331312179565430e-01,2.856261014938354492e+00,4.403414249420166016e+00,9.344642162322998047e-01,-2.522966146469116211e+00,2.201707124710083008e+00,-1.116570234298706055e+00,4.652650833129882812e+00,-3.319052934646606445e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.168849277496337891e+01,-7.062895298004150391e-01,1.079186439514160156e+01
1.625516891479492188e+01,-4.990476369857788086e-02,-1.077395558357238770e+00,5.467160224914550781e+00,1.118375420570373535e+00,-7.751047611236572266e-03,-1.021691036224365234e+01,-1.955547332763671875e+00,3.758921146392822266e+00,6.306200504302978516e+00,6.204605102539062500e-02,-6.200838088989257812e-01,-5.096086025238037109e+00,9.877581596374511719e-01,-6.200838088989257812e-02,-2.246236038208007812e+01,-2.184066295623779297e+00,3.908550024032592773e+00,3.238447189331054688e+01,1.490134745836257935e-01,-1.081271171569824219e+00,-9.895312786102294922e-01,7.671203613281250000e-01,-3.143049955368041992e+00,-4.230246067047119141e+00,-1.359195828437805176e+00,6.470440030097961426e-01,4.267353713512420654e-01,-1.210672855377197266e-01,3.530601978302001953e+00,2.646996259689331055e+00,9.134818911552429199e-01,-1.519205331802368164e+00,2.548043012619018555e+00,-1.083823084831237793e+00,1.350704312324523926e+00,-3.698373079299926758e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.222599124908447266e+01,-2.736572504043579102e+00,1.190995597839355469e+01
1.627580070495605469e+01,-8.127230405807495117e-02,-8.099844455718994141e-01,6.679336071014404297e+00,1.096242547035217285e+00,-9.146236181259155273e-01,-8.361538887023925781e+00,-1.839202642440795898e+00,4.820477485656738281e+00,-4.741504043340682983e-02,2.643972635269165039e-02,-1.604466915130615234e+00,-1.805894613265991211e+00,9.839735031127929688e-01,-4.844404757022857666e-01,-2.266026687622070312e+01,-2.069506645202636719e+00,5.307782649993896484e+00,3.115168190002441406e+01,1.088048964738845825e-01,-1.829247236251831055e+00,-4.205507934093475342e-01,6.805568933486938477e-01,-1.895131230354309082e+00,-1.583250045776367188e+00,-1.322941780090332031e+00,3.000666379928588867e+00,1.232791066169738770e+00,-2.847862243652343750e-02,3.026784181594848633e+00,2.226445376873016357e-01,9.060941934585571289e-01,1.356433331966400146e-01,5.442422032356262207e-01,-1.108245253562927246e+00,-1.977528214454650879e+00,-1.896601676940917969e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.022802925109863281e+01,-4.507084846496582031e+00,1.286404609680175781e+01
1.629587554931640625e+01,-1.045557260513305664e-01,-6.820921897888183594e-01,6.184570312500000000e+00,1.067297220230102539e+00,-3.836768567562103271e-01,-5.665066719055175781e+00,-1.767121076583862305e+00,2.094804763793945312e+00,-5.452729701995849609e+00,6.735324859619140625e-04,-5.464488863945007324e-01,7.421484589576721191e-02,9.639600515365600586e-01,-1.565711617469787598e+00,-2.006274604797363281e+01,-1.936322450637817383e+00,7.097263813018798828e+00,2.498772621154785156e+01,7.574184238910675049e-02,-1.112275242805480957e+00,3.463359475135803223e-01,6.560320854187011719e-01,-5.464488863945007324e-01,2.473828196525573730e-02,-1.243119716644287109e+00,4.462581634521484375e+00,8.534707427024841309e-01,2.129769325256347656e-02,1.666475176811218262e+00,-1.360605478286743164e+00,9.061850309371948242e-01,-1.108399748802185059e+00,-3.215976655483245850e-01,-1.154577732086181641e+00,-1.842053294181823730e+00,4.741504192352294922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.950367450714111328e+00,-5.373785495758056641e+00,1.077989292144775391e+01
1.631583786010742188e+01,-6.328743696212768555e-02,4.108055114746093750e+00,1.682203173637390137e+00,1.023637056350708008e+00,-2.747746467590332031e+00,-1.261652350425720215e+00,-1.780580043792724609e+00,-2.491119146347045898e+00,-4.219938755035400391e+00,-3.653758764266967773e-02,-3.131423234939575195e+00,1.682203173637390137e+00,9.327136278152465820e-01,-1.995894789695739746e+00,-1.652517318725585938e+01,-1.786409139633178711e+00,7.881804466247558594e+00,1.517281341552734375e+01,4.937012493610382080e-02,-1.798243045806884766e+00,8.658398389816284180e-01,6.363517045974731445e-01,-3.565481901168823242e-01,1.360605478286743164e+00,-1.171243429183959961e+00,3.795317411422729492e+00,1.422451138496398926e-01,3.882837295532226562e-02,-1.550209522247314453e-02,-1.187437534332275391e+00,8.885635137557983398e-01,-1.472699046134948730e+00,-1.509035229682922363e+00,-1.167957782745361328e+00,5.742515325546264648e-01,1.706941485404968262e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.899733543395996094e+00,-7.018602371215820312e+00,9.095572471618652344e+00
1.633669281005859375e+01,-1.320838928222656250e-02,3.146925210952758789e+00,-7.668867111206054688e-01,9.822174310684204102e-01,-3.321323871612548828e+00,2.226445376873016357e-01,-1.825111746788024902e+00,-4.003584384918212891e+00,-4.741504192352294922e-01,-7.229530811309814453e-02,-1.883504629135131836e+00,3.537574291229248047e+00,9.079163074493408203e-01,-1.154906034469604492e+00,-1.105801200866699219e+01,-1.685671925544738770e+00,7.168033599853515625e+00,3.603543043136596680e+00,2.654086053371429443e-02,-1.906757831573486328e+00,1.088484406471252441e+00,6.400455832481384277e-01,4.960670471191406250e-01,2.473828196525573730e-01,-1.131087541580200195e+00,2.844971418380737305e+00,-1.422451138496398926e-01,2.795875072479248047e-02,-1.852500319480895996e+00,-1.929585933685302734e+00,8.646442294120788574e-01,-2.619854211807250977e+00,-2.325398445129394531e+00,-1.152539849281311035e+00,1.935065865516662598e+00,2.086261749267578125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.898957490921020508e+00,-3.499125719070434570e+00,7.260416507720947266e+00
