time_s,q0,qdot0,tau0,q1,qdot1,tau1,q2,qdot2,tau2,q3,qdot3,tau3,q4,qdot4,tau4,q5,qdot5,tau5,q6,qdot6,tau6,q7,qdot7,tau7,q8,qdot8,tau8,q9,qdot9,tau9,q10,qdot10,tau10,q11,qdot11,tau11,command_0,command_1,command_2,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z
2.052193164825439453e+00,-2.726868391036987305e-01,1.899006664752960205e-01,1.261652350425720215e+00,1.305127263069152832e+00,3.487971425056457520e-02,2.721211016178131104e-01,-2.644121408462524414e+00,-8.088050037622451782e-02,6.638105511665344238e-01,2.961216568946838379e-01,-1.666475236415863037e-01,-1.261652350425720215e+00,1.340642809867858887e+00,-3.875523805618286133e-03,2.473828196525573730e-01,-2.637376308441162109e+00,-3.841823711991310120e-02,0.000000000000000000e+00,-5.264782309532165527e-01,2.596600949764251709e-01,2.226445436477661133e+00,1.306877851486206055e+00,1.162657141685485840e-02,3.215976655483245850e-01,-2.686157226562500000e+00,2.022012369707226753e-03,6.163955330848693848e-01,5.259332656860351562e-01,-1.395188570022583008e-01,-2.523304700851440430e+00,1.320169687271118164e+00,4.263076186180114746e-02,2.226445376873016357e-01,-2.658149242401123047e+00,-3.639622405171394348e-02,3.319052755832672119e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981414675712585449e-01,7.641558186151087284e-04,-5.181573331356048584e-02,3.206334263086318970e-02
2.072285652160644531e+00,-2.689324319362640381e-01,2.364069521427154541e-01,1.113222718238830566e+00,1.305611729621887207e+00,3.875523805618286133e-03,4.205507934093475342e-01,-2.645495891571044922e+00,-8.694653213024139404e-02,5.215654373168945312e-01,2.927305698394775391e-01,-1.976517289876937866e-01,-1.385343790054321289e+00,1.340763926506042480e+00,1.937761902809143066e-02,3.215976655483245850e-01,-2.638055562973022461e+00,-2.022012509405612946e-02,1.422451138496398926e-01,-5.235716104507446289e-01,2.402824759483337402e-01,2.523304700851440430e+00,1.307543992996215820e+00,1.666475236415863037e-01,3.215976655483245850e-01,-2.686536312103271484e+00,-2.022012509405612946e-02,6.638105511665344238e-01,5.231779813766479492e-01,-1.782740950584411621e-01,-2.721210956573486328e+00,1.320684432983398438e+00,-1.162657141685485840e-02,2.473828196525573730e-01,-2.658923387527465820e+00,-5.257232487201690674e-02,4.741504192352294922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981426000595092773e-01,7.824414642527699471e-04,-5.178911983966827393e-02,3.207079321146011353e-02
2.093971014022827148e+00,-2.661771774291992188e-01,2.402824759483337402e-01,1.162699222564697266e+00,1.306005358695983887e+00,5.425733327865600586e-02,3.710742294788360596e-01,-2.646554231643676758e+00,-9.705659747123718262e-02,6.638105511665344238e-01,2.902780771255493164e-01,-1.743985712528228760e-01,-1.385343790054321289e+00,1.340824484825134277e+00,-1.937761902809143066e-02,2.721211016178131104e-01,-2.639098167419433594e+00,-3.235219791531562805e-02,2.844902276992797852e-01,-5.213613510131835938e-01,2.441580146551132202e-01,2.622257947921752930e+00,1.307937622070312500e+00,6.588390469551086426e-02,2.721211016178131104e-01,-2.686931371688842773e+00,-4.650628566741943359e-02,8.060556650161743164e-01,5.215127468109130859e-01,-1.666475236415863037e-01,-3.042808771133422852e+00,1.321108341217041016e+00,1.937761902809143066e-02,2.721211016178131104e-01,-2.659365653991699219e+00,-2.628616243600845337e-02,4.741504192352294922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981461167335510254e-01,7.631058688275516033e-04,-5.173122882843017578e-02,3.205494582653045654e-02
2.117118835449218750e+00,-2.623016536235809326e-01,1.860251426696777344e-01,1.607988357543945312e+00,1.306610822677612305e+00,1.162657141685485840e-02,4.205507934093475342e-01,-2.647897005081176758e+00,-1.071666628122329712e-01,6.638105511665344238e-01,2.864025831222534180e-01,-2.054027616977691650e-01,-1.805894613265991211e+00,1.340945601463317871e+00,1.937761902809143066e-02,3.215976655483245850e-01,-2.640551328659057617e+00,-6.874842196702957153e-02,4.741504192352294922e-01,-5.180308222770690918e-01,2.364069521427154541e-01,2.919117212295532227e+00,1.308694601058959961e+00,1.046391502022743225e-01,3.710742294788360596e-01,-2.687973976135253906e+00,-5.055030807852745056e-02,1.090545892715454102e+00,5.190299749374389648e-01,-1.317678093910217285e-01,-3.463359355926513672e+00,1.321744084358215332e+00,5.038180947303771973e-02,2.721211016178131104e-01,-2.660234451293945312e+00,-2.628616243600845337e-02,6.638105511665344238e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981507062911987305e-01,7.573172333650290966e-04,-5.163234472274780273e-02,3.207169845700263977e-02
2.130883455276489258e+00,-2.576691806316375732e-01,2.170293331146240234e-01,1.509035229682922363e+00,1.307337522506713867e+00,5.038180947303771973e-02,5.442422032356262207e-01,-2.649397611618041992e+00,-5.661634728312492371e-02,7.112256288528442383e-01,2.818912267684936523e-01,-2.751621901988983154e-01,-1.805894613265991211e+00,1.341096878051757812e+00,-6.200838088989257812e-02,3.215976655483245850e-01,-2.642099618911743164e+00,-3.033018670976161957e-02,4.267353713512420654e-01,-5.141855478286743164e-01,2.092783004045486450e-01,3.290191411972045898e+00,1.309421181678771973e+00,3.875523805618286133e-02,3.463359475135803223e-01,-2.689174413681030273e+00,-5.863836035132408142e-02,1.232791066169738770e+00,5.161536335945129395e-01,-9.688809514045715332e-02,-3.661265850067138672e+00,1.322622179985046387e+00,1.550209522247314453e-02,2.226445376873016357e-01,-2.661245584487915039e+00,-8.088049478828907013e-03,5.215654373168945312e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981523156166076660e-01,7.179547101259231567e-04,-5.160871520638465881e-02,3.206177428364753723e-02
2.150692224502563477e+00,-2.551561594009399414e-01,1.356433331966400146e-01,1.880109429359436035e+00,1.307791709899902344e+00,3.487971425056457520e-02,4.700273573398590088e-01,-2.650219202041625977e+00,-6.066037341952323914e-02,8.534707427024841309e-01,2.786515355110168457e-01,-2.945398092269897461e-01,-1.880109429359436035e+00,1.341278553009033203e+00,-3.487971425056457520e-02,2.473828196525573730e-01,-2.643442392349243164e+00,-4.448427259922027588e-02,5.215654373168945312e-01,-5.114908218383789062e-01,2.364069521427154541e-01,3.488097667694091797e+00,1.309935927391052246e+00,1.201412379741668701e-01,5.195039510726928711e-01,-2.690296173095703125e+00,-5.459433421492576599e-02,1.327621102333068848e+00,5.138828158378601074e-01,-9.301257133483886719e-02,-3.908648490905761719e+00,1.323409318923950195e+00,1.162657216191291809e-01,2.473828196525573730e-01,-2.661798477172851562e+00,-2.628616243600845337e-02,5.215654373168945312e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981511831283569336e-01,7.327440544031560421e-04,-5.162521824240684509e-02,3.206934034824371338e-02
2.177060127258300781e+00,-2.516439557075500488e-01,2.441580146551132202e-01,1.929585933685302734e+00,1.308276176452636719e+00,7.363495230674743652e-02,6.926718950271606445e-01,-2.651561975479125977e+00,-8.694653213024139404e-02,8.534707427024841309e-01,2.742310166358947754e-01,-2.945398092269897461e-01,-2.003800868988037109e+00,1.341490507125854492e+00,6.588390469551086426e-02,2.473828196525573730e-01,-2.645037889480590820e+00,-1.112106814980506897e-01,7.112256288528442383e-01,-5.085236430168151855e-01,1.627719998359680176e-01,3.809695482254028320e+00,1.310420393943786621e+00,0.000000000000000000e+00,4.205507934093475342e-01,-2.691180706024169922e+00,-8.896854519844055176e-02,1.280206084251403809e+00,5.113394856452941895e-01,-6.588390469551086426e-02,-4.007601737976074219e+00,1.324136018753051758e+00,7.751047611236572266e-03,1.731679737567901611e-01,-2.662809371948242188e+00,-3.639622405171394348e-02,7.112256288528442383e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981489777565002441e-01,7.602736586704850197e-04,-5.168147757649421692e-02,3.204881399869918823e-02
2.191312313079833984e+00,-2.478895485401153564e-01,1.588964760303497314e-01,2.226445436477661133e+00,1.308639407157897949e+00,1.550209522247314453e-02,6.926718950271606445e-01,-2.653536558151245117e+00,-8.290250599384307861e-02,9.957158565521240234e-01,2.691443562507629395e-01,-2.480335235595703125e-01,-2.127492189407348633e+00,1.341702461242675781e+00,3.875523805618286133e-03,2.721211016178131104e-01,-2.647233486175537109e+00,-8.290250599384307861e-02,9.957158565521240234e-01,-5.055564641952514648e-01,1.627719998359680176e-01,4.205507755279541016e+00,1.311056137084960938e+00,2.325314283370971680e-02,5.442422032356262207e-01,-2.692539215087890625e+00,-3.841823711991310120e-02,1.469866275787353516e+00,5.083723068237304688e-01,-9.301257133483886719e-02,-4.601320266723632812e+00,1.324802160263061523e+00,-4.650628566741943359e-02,2.721211016178131104e-01,-2.663567543029785156e+00,-1.819811202585697174e-02,7.112256288528442383e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981493353843688965e-01,7.654668879695236683e-04,-5.168143287301063538e-02,3.203644976019859314e-02
2.212322473526000977e+00,-2.434993088245391846e-01,2.674111425876617432e-01,2.028539180755615234e+00,1.309214711189270020e+00,7.363495230674743652e-02,6.431953310966491699e-01,-2.655210971832275391e+00,-7.481446117162704468e-02,1.232791066169738770e+00,2.642697095870971680e-01,-1.860251426696777344e-01,-2.152230501174926758e+00,1.341974973678588867e+00,-1.162657141685485840e-02,3.215976655483245850e-01,-2.648844957351684570e+00,-1.091886684298515320e-01,9.957158565521240234e-01,-5.021048188209533691e-01,1.860251426696777344e-01,4.081816673278808594e+00,1.311843395233154297e+00,3.875523805618286133e-02,3.710742294788360596e-01,-2.693518638610839844e+00,-1.011006161570549011e-01,1.659526467323303223e+00,5.053747892379760742e-01,-4.263076186180114746e-02,-4.700273513793945312e+00,1.325438022613525391e+00,4.650628566741943359e-02,2.721211016178131104e-01,-2.664357423782348633e+00,-5.257232487201690674e-02,9.008857607841491699e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981509447097778320e-01,8.204665500670671463e-04,-5.167125537991523743e-02,3.200457245111465454e-02
2.244951486587524414e+00,-2.382612824440002441e-01,1.860251426696777344e-01,2.078015804290771484e+00,1.309880852699279785e+00,3.100419044494628906e-02,6.679335832595825195e-01,-2.657501459121704102e+00,-8.492452651262283325e-02,1.280206084251403809e+00,2.592738866806030273e-01,-2.015272378921508789e-01,-2.523304700851440430e+00,1.342368602752685547e+00,-1.550209522247314453e-02,3.215976655483245850e-01,-2.650882720947265625e+00,-7.279244810342788696e-02,1.137960910797119141e+00,-4.977145791053771973e-01,1.666475236415863037e-01,4.329199314117431641e+00,1.312872886657714844e+00,9.688809514045715332e-02,4.452890753746032715e-01,-2.695129871368408203e+00,-8.492452651262283325e-02,1.849186539649963379e+00,5.018928647041320801e-01,-1.899006664752960205e-01,-4.823965072631835938e+00,1.326073765754699707e+00,0.000000000000000000e+00,3.710742294788360596e-01,-2.665336847305297852e+00,-3.235219791531562805e-02,8.534707427024841309e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981521964073181152e-01,8.319288026541471481e-04,-5.165360495448112488e-02,3.198849782347679138e-02
2.254436969757080078e+00,-2.341435551643371582e-01,1.472699046134948730e-01,2.102753877639770508e+00,1.310456156730651855e+00,3.100419044494628906e-02,6.679335832595825195e-01,-2.659523487091064453e+00,-1.071666628122329712e-01,1.517281293869018555e+00,2.559433579444885254e-01,-1.433943808078765869e-01,-2.622257947921752930e+00,1.342671394348144531e+00,-3.487971425056457520e-02,3.463359475135803223e-01,-2.652525663375854492e+00,-4.448427259922027588e-02,9.957158565521240234e-01,-4.943537712097167969e-01,1.666475236415863037e-01,3.982863426208496094e+00,1.313417792320251465e+00,-7.751047611236572266e-03,5.195039510726928711e-01,-2.696772813796997070e+00,-1.192987337708473206e-01,1.991431713104248047e+00,4.994707107543945312e-01,-1.937761902809143066e-02,-4.922918319702148438e+00,1.326709628105163574e+00,3.875523805618286133e-03,2.473828196525573730e-01,-2.666079282760620117e+00,-2.830817364156246185e-02,9.957158565521240234e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981581568717956543e-01,8.620765293017029762e-04,-5.155403167009353638e-02,3.196319565176963806e-02
2.272300243377685547e+00,-2.298744022846221924e-01,2.441580146551132202e-01,2.251183748245239258e+00,1.311182737350463867e+00,6.200838088989257812e-02,6.679335832595825195e-01,-2.661277055740356445e+00,-1.172767207026481628e-01,1.612111330032348633e+00,2.524008750915527344e-01,-2.712866663932800293e-01,-2.820164203643798828e+00,1.343125581741333008e+00,3.875523805618286133e-03,1.731679737567901611e-01,-2.653884172439575195e+00,-5.055030807852745056e-02,1.043130874633789062e+00,-4.902360439300537109e-01,2.441580146551132202e-01,4.403414249420166016e+00,1.313962817192077637e+00,5.813286080956459045e-02,5.937187671661376953e-01,-2.698210239410400391e+00,-9.301257133483886719e-02,2.228506803512573242e+00,4.965943098068237305e-01,-2.054027616977691650e-01,-5.269254207611083984e+00,1.327436327934265137e+00,5.425733327865600586e-02,3.463359475135803223e-01,-2.667011260986328125e+00,-3.033018670976161957e-02,1.043130874633789062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981633424758911133e-01,9.143485804088413715e-04,-5.148414522409439087e-02,3.191317245364189148e-02
2.290869474411010742e+00,-2.267255783081054688e-01,2.286559045314788818e-01,2.449090003967285156e+00,1.311576366424560547e+00,1.550209522247314453e-02,7.668867111206054688e-01,-2.662477493286132812e+00,-1.112106814980506897e-01,1.659526467323303223e+00,2.495245337486267090e-01,-2.402824759483337402e-01,-2.919117212295532227e+00,1.343367815017700195e+00,-2.325314283370971680e-02,3.215976655483245850e-01,-2.654721260070800781e+00,-9.705659747123718262e-02,1.090545892715454102e+00,-4.876018762588500977e-01,1.937761902809143066e-01,4.675535202026367188e+00,1.314386725425720215e+00,8.913704752922058105e-02,7.421484589576721191e-01,-2.699189662933349609e+00,-9.099055826663970947e-02,2.228506803512573242e+00,4.942932128906250000e-01,-1.588964760303497314e-01,-5.417683601379394531e+00,1.327981233596801758e+00,3.100419044494628906e-02,3.463359475135803223e-01,-2.667485237121582031e+00,-2.022012509405612946e-02,1.043130874633789062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981700181961059570e-01,9.416106622666120529e-04,-5.138538405299186707e-02,3.186241909861564636e-02
2.316678762435913086e+00,-2.207911610603332520e-01,1.782740950584411621e-01,2.869640827178955078e+00,1.312393903732299805e+00,1.588964760303497314e-01,9.647929668426513672e-01,-2.664783954620361328e+00,-1.192987337708473206e-01,1.849186539649963379e+00,2.432571053504943848e-01,-1.976517289876937866e-01,-3.042808771133422852e+00,1.344033837318420410e+00,0.000000000000000000e+00,2.473828196525573730e-01,-2.656838178634643555e+00,-7.279244810342788696e-02,1.232791066169738770e+00,-4.830602407455444336e-01,1.007636189460754395e-01,5.516636848449707031e+00,1.314931750297546387e+00,5.813286080956459045e-02,9.400547146797180176e-01,-2.700958967208862305e+00,-3.235219791531562805e-02,2.133676767349243164e+00,4.893580079078674316e-01,-1.085146665573120117e-01,-5.764019489288330078e+00,1.328980445861816406e+00,1.937761902809143066e-02,4.205507934093475342e-01,-2.669096469879150391e+00,-4.044025018811225891e-02,1.280206084251403809e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981846809387207031e-01,1.111357589252293110e-03,-5.122021585702896118e-02,3.166206553578376770e-02
2.332247734069824219e+00,-2.180661559104919434e-01,1.472699046134948730e-01,2.968593835830688477e+00,1.312575578689575195e+00,1.162657216191291809e-01,8.905781507492065430e-01,-2.666063547134399414e+00,-7.077043503522872925e-02,1.706941485404968262e+00,2.400174140930175781e-01,-1.743985712528228760e-01,-3.265453338623046875e+00,1.344276070594787598e+00,5.425733327865600586e-02,2.721211016178131104e-01,-2.658022880554199219e+00,-6.470439583063125610e-02,1.280206084251403809e+00,-4.818188548088073730e-01,8.526152372360229492e-02,5.986664295196533203e+00,1.314931750297546387e+00,-1.937761902809143066e-02,8.905781507492065430e-01,-2.701464414596557617e+00,-5.257232487201690674e-02,2.228506803512573242e+00,4.869963526725769043e-01,-1.356433331966400146e-01,-6.036140918731689453e+00,1.329434633255004883e+00,7.751047611236572266e-03,3.710742294788360596e-01,-2.669712543487548828e+00,-5.863836035132408142e-02,1.280206084251403809e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981919527053833008e-01,1.241238787770271301e-03,-5.117009952664375305e-02,3.150973841547966003e-02
